Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Shopper_Length,Age,Spent,Living_With,Children_Count,Family_Size,Is_Parent
Higher_Education,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,261,60,411,Partner,3,5,1
Graduate,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,440,34,836,Partner,0,2,0
Higher_Education,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,275,76,11,Alone,2,3,1
Higher_Education,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,691,72,480,Partner,2,4,1
Graduate,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,382,47,606,Partner,2,4,1
Higher_Education,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,256,77,284,Alone,3,4,1
Graduate,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,263,52,1472,Alone,2,3,1
Graduate,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,61,76,1677,Partner,0,2,0
Graduate,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,457,52,1335,Partner,1,3,1
Higher_Education,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,26,73,334,Partner,1,3,1
Undergraduate,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,468,36,18,Partner,1,3,1
Graduate,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,689,56,1338,Partner,1,3,1
Higher_Education,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,463,72,1099,Alone,1,2,1
Higher_Education,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,480,69,97,Partner,2,4,1
Higher_Education,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,179,75,63,Alone,3,4,1
Undergraduate,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,332,47,109,Partner,1,3,1
Graduate,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,155,61,902,Partner,0,2,0
Graduate,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,413,73,1574,Partner,0,2,0
Undergraduate,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,202,50,38,Partner,1,3,1
Graduate,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,112,30,960,Alone,0,1,0
Graduate,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,287,55,28,Alone,1,2,1
Undergraduate,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,151,71,1215,Partner,0,2,0
Higher_Education,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,180,53,1497,Partner,0,2,0
Higher_Education,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,269,67,449,Partner,1,3,1
Graduate,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,186,50,1064,Alone,1,2,1
Graduate,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,486,56,1757,Partner,0,2,0
Graduate,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,58,46,1440,Partner,0,2,0
Undergraduate,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,505,47,1006,Partner,0,2,0
Higher_Education,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,687,53,1226,Partner,1,3,1
Graduate,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,283,61,1171,Partner,1,3,1
Higher_Education,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,471,46,92,Partner,1,3,1
Higher_Education,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,84,66,99,Partner,1,3,1
Undergraduate,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,269,44,66,Partner,1,3,1
Graduate,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,66,58,564,Alone,2,3,1
Higher_Education,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,244,37,1427,Partner,0,2,0
Higher_Education,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,415,47,86,Alone,1,2,1
Graduate,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,38,73,833,Alone,0,1,0
Graduate,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,428,70,242,Partner,1,3,1
Graduate,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,656,48,1869,Partner,0,2,0
Graduate,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,662,38,1364,Partner,0,2,0
Undergraduate,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,301,60,183,Partner,1,3,1
Higher_Education,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,399,69,450,Partner,1,3,1
Graduate,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,361,46,758,Partner,1,3,1
Higher_Education,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,199,74,1507,Partner,0,2,0
Graduate,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,431,60,654,Alone,2,3,1
Graduate,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,442,53,81,Partner,2,4,1
Higher_Education,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,568,68,137,Partner,1,3,1
Graduate,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,480,72,16,Partner,2,4,1
Higher_Education,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,303,60,93,Alone,1,2,1
Higher_Education,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,154,67,1158,Partner,0,2,0
Higher_Education,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,193,70,43,Alone,2,3,1
Graduate,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,290,54,1525,Alone,1,2,1
Higher_Education,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,85,51,1230,Alone,0,1,0
Graduate,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,76,49,29,Partner,2,4,1
Graduate,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,49,55,25,Alone,1,2,1
Graduate,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,102,53,24,Partner,1,3,1
Graduate,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,376,53,38,Partner,1,3,1
Undergraduate,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,608,39,57,Partner,1,3,1
Higher_Education,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,134,65,47,Partner,2,4,1
Higher_Education,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,543,57,813,Alone,1,2,1
Higher_Education,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,31,47,629,Partner,1,3,1
Graduate,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,659,49,377,Alone,1,2,1
Higher_Education,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,530,80,1612,Partner,0,2,0
Higher_Education,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,599,68,729,Partner,0,2,0
Graduate,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,345,75,50,Alone,0,1,0
Graduate,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,243,47,270,Partner,2,4,1
Graduate,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,450,64,177,Alone,1,2,1
Higher_Education,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,525,63,315,Alone,0,1,0
Higher_Education,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,1,71,767,Partner,1,3,1
Undergraduate,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,614,60,1071,Alone,1,2,1
Graduate,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,484,52,1580,Partner,0,2,0
Graduate,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,197,57,60,Partner,1,3,1
Higher_Education,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,198,55,573,Partner,1,3,1
Graduate,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,460,69,41,Alone,2,3,1
Graduate,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,526,74,170,Partner,2,4,1
Higher_Education,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,236,81,1167,Alone,0,1,0
Graduate,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,449,67,1526,Partner,0,2,0
Higher_Education,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,237,49,458,Partner,2,4,1
Higher_Education,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,98,54,63,Partner,1,3,1
Graduate,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,251,68,405,Partner,1,3,1
Graduate,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,464,53,1027,Partner,2,4,1
Graduate,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,449,53,1478,Alone,1,2,1
Graduate,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,256,44,72,Partner,0,2,0
Graduate,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,435,53,48,Alone,1,2,1
Graduate,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,29,50,726,Alone,0,1,0
Higher_Education,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,510,70,860,Partner,1,3,1
Higher_Education,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,218,39,1497,Partner,0,2,0
Higher_Education,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,48,55,495,Partner,1,3,1
Graduate,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,109,49,20,Partner,2,4,1
Graduate,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,582,71,570,Alone,0,1,0
Graduate,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,92,53,769,Partner,1,3,1
Undergraduate,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,301,47,55,Partner,1,3,1
Higher_Education,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,420,45,1808,Alone,0,1,0
Graduate,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,325,53,55,Partner,1,3,1
Graduate,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,14,64,577,Alone,0,1,0
Graduate,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,437,62,162,Partner,0,2,0
Graduate,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,403,66,1957,Partner,1,3,1
Undergraduate,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,439,66,1576,Alone,1,2,1
Graduate,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,418,71,1616,Partner,3,5,1
Graduate,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,533,63,36,Alone,3,4,1
Higher_Education,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,414,67,1482,Alone,1,2,1
Graduate,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,120,41,22,Partner,1,3,1
Higher_Education,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,219,49,63,Alone,2,3,1
Graduate,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,657,33,680,Alone,0,1,0
Higher_Education,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,420,58,542,Partner,2,4,1
Undergraduate,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,270,45,50,Partner,1,3,1
Graduate,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,500,58,39,Partner,2,4,1
Graduate,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,457,69,1043,Partner,1,3,1
Higher_Education,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,430,53,385,Alone,1,2,1
Graduate,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,644,45,1633,Alone,0,1,0
Undergraduate,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,362,45,46,Alone,1,2,1
Graduate,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,100,48,761,Alone,1,2,1
Graduate,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,328,75,76,Partner,2,4,1
Graduate,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,577,51,290,Partner,1,3,1
Graduate,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,48,37,89,Alone,1,2,1
Graduate,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,596,44,70,Partner,1,3,1
Undergraduate,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,337,65,1066,Partner,0,2,0
Graduate,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,167,55,2009,Partner,0,2,0
Undergraduate,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,638,34,1345,Alone,0,1,0
Higher_Education,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,552,69,764,Alone,1,2,1
Graduate,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,249,62,195,Alone,1,2,1
Graduate,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,415,45,53,Partner,2,4,1
Graduate,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,381,51,368,Alone,1,2,1
Higher_Education,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,169,71,544,Partner,1,3,1
Undergraduate,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,600,68,1853,Partner,0,2,0
Higher_Education,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,34,59,35,Partner,2,4,1
Higher_Education,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,104,51,446,Partner,1,3,1
Graduate,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,454,46,1180,Alone,1,2,1
Higher_Education,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,117,52,41,Partner,1,3,1
Graduate,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,495,40,727,Partner,2,4,1
Graduate,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,633,59,40,Partner,2,4,1
Undergraduate,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,420,36,1062,Partner,0,2,0
Graduate,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,154,56,40,Partner,1,3,1
Higher_Education,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,134,56,292,Partner,2,4,1
Graduate,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,536,38,15,Partner,0,2,0
Undergraduate,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,633,36,341,Partner,1,3,1
Undergraduate,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,194,50,369,Alone,1,2,1
Higher_Education,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,383,52,401,Partner,1,3,1
Higher_Education,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,460,59,393,Alone,1,2,1
Higher_Education,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,278,39,10,Alone,2,3,1
Graduate,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,419,47,486,Partner,1,3,1
Graduate,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,620,46,69,Partner,1,3,1
Higher_Education,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,274,42,1727,Partner,0,2,0
Graduate,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,174,66,995,Alone,1,2,1
Graduate,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,18,49,45,Partner,1,3,1
Undergraduate,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,86,44,182,Alone,2,3,1
Higher_Education,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,266,47,989,Partner,1,3,1
Graduate,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,285,72,1677,Partner,0,2,0
Higher_Education,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,364,54,595,Alone,2,3,1
Graduate,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,500,42,156,Partner,1,3,1
Higher_Education,86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,85,69,1226,Alone,0,1,0
Undergraduate,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,528,47,128,Partner,1,3,1
Graduate,24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,139,53,86,Alone,1,2,1
Graduate,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,621,50,68,Partner,1,3,1
Graduate,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,341,50,16,Alone,2,3,1
Undergraduate,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,10,44,55,Partner,2,4,1
Higher_Education,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,655,53,2114,Alone,0,1,0
Higher_Education,82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,362,55,2018,Partner,0,2,0
Higher_Education,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,580,72,263,Alone,3,4,1
Graduate,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,200,66,55,Partner,2,4,1
Graduate,51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,454,63,564,Partner,2,4,1
Higher_Education,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,195,47,1281,Alone,0,1,0
Graduate,31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,505,52,83,Partner,1,3,1
Higher_Education,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,659,60,353,Alone,2,3,1
Graduate,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,166,42,1003,Partner,0,2,0
Undergraduate,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,60,34,14,Alone,1,2,1
Higher_Education,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,513,82,902,Alone,0,1,0
Higher_Education,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,564,53,1139,Alone,1,2,1
Graduate,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,326,69,797,Partner,1,3,1
Graduate,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,157,67,1638,Alone,1,2,1
Higher_Education,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,322,51,401,Partner,1,3,1
Graduate,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,250,39,84,Alone,1,2,1
Graduate,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,508,67,928,Partner,0,2,0
Graduate,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,317,55,203,Alone,1,2,1
Graduate,66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,350,58,858,Partner,0,2,0
Graduate,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,207,52,409,Partner,0,2,0
Graduate,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,462,56,282,Partner,3,5,1
Graduate,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,81,48,1423,Alone,0,1,0
Graduate,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,220,64,1449,Alone,0,1,0
Graduate,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,209,54,28,Alone,1,2,1
Graduate,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,176,51,67,Partner,1,3,1
Higher_Education,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,111,39,199,Partner,0,2,0
Higher_Education,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,365,59,1453,Alone,0,1,0
Graduate,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,234,33,1253,Partner,0,2,0
Higher_Education,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,520,62,1198,Alone,1,2,1
Higher_Education,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,350,53,178,Partner,1,3,1
Graduate,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,573,31,1990,Alone,0,1,0
Graduate,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,414,71,976,Partner,0,2,0
Higher_Education,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,185,65,1001,Partner,0,2,0
Higher_Education,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,326,43,1919,Partner,0,2,0
Undergraduate,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,224,71,350,Alone,1,2,1
Higher_Education,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,407,71,1650,Alone,0,1,0
Higher_Education,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,77,70,46,Partner,2,4,1
Graduate,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,438,32,1228,Alone,0,1,0
Higher_Education,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,521,56,95,Alone,1,2,1
Higher_Education,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,56,77,62,Partner,2,4,1
Graduate,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,42,39,1761,Partner,1,3,1
Higher_Education,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,667,46,467,Partner,0,2,0
Graduate,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,139,47,1149,Partner,0,2,0
